fact_pk,sprint_pk,team_pk,committed_story_points_completed,committed_story_points,story_points_completed,story_points_committed_at_start,avg_velocity_3_sprints,avg_velocity_4_sprints,story_points_added_during_sprint,story_points_removed_during_sprint,story_points_modified_scope,stories_with_modified_estimate,stories_completed,stories_estimated,total_stories
1698,21,23,11,12,12,12,10.00,9.50,1,0,0,0,1,1,1
1699,22,23,13,13,18,13,11.00,10.50,3,0,0,0,1,1,1
1700,23,23,11,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1701,24,23,6,12,14,12,10.00,9.50,0,0,0,0,1,1,1
1702,25,23,16,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1703,26,23,16,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1704,28,23,9,13,16,13,11.00,10.50,4,0,0,0,1,1,1
1705,29,23,13,14,19,14,12.00,11.50,3,0,0,0,1,1,1
1706,30,23,8,12,15,12,10.00,9.50,2,0,0,0,1,1,1
1707,31,23,6,13,18,13,11.00,10.50,4,0,0,0,1,1,1
1708,32,23,15,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1709,33,23,6,12,17,12,10.00,9.50,1,0,0,0,1,1,1
1710,34,23,7,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1711,35,23,8,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1712,36,23,10,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1713,37,23,12,13,14,13,11.00,10.50,0,0,0,0,1,1,1
1714,38,23,10,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1715,39,23,8,12,15,12,10.00,9.50,0,0,0,0,1,1,1
1716,40,23,12,13,15,13,11.00,10.50,3,0,0,0,1,1,1
1717,41,23,13,14,15,14,12.00,11.50,3,0,0,0,1,1,1
1718,42,23,12,12,16,12,10.00,9.50,3,0,0,0,1,1,1
1719,43,23,7,13,15,13,11.00,10.50,3,0,0,0,1,1,1
1720,44,23,13,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1721,45,23,7,12,12,12,10.00,9.50,4,0,0,0,1,1,1
1722,46,23,12,13,13,13,11.00,10.50,0,0,0,0,1,1,1
1723,47,23,17,14,15,14,12.00,11.50,0,0,0,0,1,1,1
1724,48,23,12,12,14,12,10.00,9.50,1,0,0,0,1,1,1
1725,49,23,10,13,16,13,11.00,10.50,2,0,0,0,1,1,1
1726,50,23,12,14,18,14,12.00,11.50,2,0,0,0,1,1,1
1727,51,23,7,12,14,12,10.00,9.50,4,0,0,0,1,1,1
1728,52,23,14,13,14,13,11.00,10.50,4,0,0,0,1,1,1
1729,4,24,9,13,16,13,11.00,10.50,2,0,0,0,1,1,1
1730,5,24,17,14,18,14,12.00,11.50,2,0,0,0,1,1,1
1731,6,24,13,12,15,12,10.00,9.50,0,0,0,0,1,1,1
1732,7,24,14,13,18,13,11.00,10.50,1,0,0,0,1,1,1
1733,8,24,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1734,9,24,11,12,16,12,10.00,9.50,3,0,0,0,1,1,1
1735,10,24,7,13,15,13,11.00,10.50,0,0,0,0,1,1,1
1736,11,24,15,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1737,12,24,10,12,14,12,10.00,9.50,1,0,0,0,1,1,1
1738,13,24,13,13,14,13,11.00,10.50,0,0,0,0,1,1,1
1739,14,24,14,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1740,15,24,15,12,16,12,10.00,9.50,4,0,0,0,1,1,1
1741,16,24,9,13,14,13,11.00,10.50,0,0,0,0,1,1,1
1742,17,24,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1743,18,24,5,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1744,19,24,15,13,13,13,11.00,10.50,0,0,0,0,1,1,1
1745,20,24,16,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1746,21,24,6,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1747,22,24,13,13,17,13,11.00,10.50,2,0,0,0,1,1,1
1748,23,24,12,14,17,14,12.00,11.50,2,0,0,0,1,1,1
1749,24,24,9,12,12,12,10.00,9.50,2,0,0,0,1,1,1
1750,25,24,12,13,17,13,11.00,10.50,1,0,0,0,1,1,1
1751,26,24,15,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1752,28,24,8,13,18,13,11.00,10.50,2,0,0,0,1,1,1
1753,29,24,8,14,15,14,12.00,11.50,0,0,0,0,1,1,1
1754,30,24,14,12,17,12,10.00,9.50,3,0,0,0,1,1,1
1755,31,24,14,13,15,13,11.00,10.50,1,0,0,0,1,1,1
1756,32,24,16,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1757,33,24,12,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1758,34,24,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1759,35,24,14,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1760,36,24,8,12,14,12,10.00,9.50,1,0,0,0,1,1,1
1761,37,24,9,13,14,13,11.00,10.50,1,0,0,0,1,1,1
1762,38,24,9,14,15,14,12.00,11.50,3,0,0,0,1,1,1
1763,39,24,9,12,12,12,10.00,9.50,0,0,0,0,1,1,1
1764,40,24,13,13,14,13,11.00,10.50,1,0,0,0,1,1,1
1765,41,24,8,14,18,14,12.00,11.50,2,0,0,0,1,1,1
1766,42,24,13,12,15,12,10.00,9.50,0,0,0,0,1,1,1
1767,43,24,15,13,15,13,11.00,10.50,0,0,0,0,1,1,1
1768,44,24,16,14,18,14,12.00,11.50,0,0,0,0,1,1,1
1769,45,24,12,12,12,12,10.00,9.50,2,0,0,0,1,1,1
1770,46,24,14,13,18,13,11.00,10.50,0,0,0,0,1,1,1
1771,47,24,8,14,18,14,12.00,11.50,1,0,0,0,1,1,1
1772,48,24,10,12,15,12,10.00,9.50,0,0,0,0,1,1,1
1773,49,24,15,13,16,13,11.00,10.50,1,0,0,0,1,1,1
1774,50,24,10,14,17,14,12.00,11.50,3,0,0,0,1,1,1
1775,51,24,7,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1776,52,24,8,13,15,13,11.00,10.50,2,0,0,0,1,1,1
1777,4,25,15,13,18,13,11.00,10.50,1,0,0,0,1,1,1
1778,5,25,15,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1779,6,25,12,12,12,12,10.00,9.50,3,0,0,0,1,1,1
1780,7,25,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1781,8,25,8,14,17,14,12.00,11.50,1,0,0,0,1,1,1
1782,9,25,9,12,15,12,10.00,9.50,4,0,0,0,1,1,1
1783,10,25,7,13,18,13,11.00,10.50,3,0,0,0,1,1,1
1784,11,25,8,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1785,12,25,13,12,15,12,10.00,9.50,1,0,0,0,1,1,1
1786,13,25,16,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1787,14,25,9,14,14,14,12.00,11.50,3,0,0,0,1,1,1
1788,15,25,12,12,13,12,10.00,9.50,3,0,0,0,1,1,1
1789,16,25,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
1790,17,25,14,14,19,14,12.00,11.50,1,0,0,0,1,1,1
1791,18,25,12,12,14,12,10.00,9.50,4,0,0,0,1,1,1
1792,19,25,16,13,17,13,11.00,10.50,2,0,0,0,1,1,1
1793,20,25,16,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1794,21,25,11,12,15,12,10.00,9.50,1,0,0,0,1,1,1
1795,22,25,14,13,16,13,11.00,10.50,3,0,0,0,1,1,1
1796,23,25,8,14,17,14,12.00,11.50,4,0,0,0,1,1,1
1797,24,25,10,12,13,12,10.00,9.50,1,0,0,0,1,1,1
1798,25,25,11,13,17,13,11.00,10.50,0,0,0,0,1,1,1
1799,26,25,17,14,14,14,12.00,11.50,0,0,0,0,1,1,1
1800,28,25,7,13,16,13,11.00,10.50,3,0,0,0,1,1,1
1801,29,25,8,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1802,30,25,13,12,14,12,10.00,9.50,1,0,0,0,1,1,1
1803,31,25,11,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1804,32,25,10,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1805,33,25,7,12,16,12,10.00,9.50,1,0,0,0,1,1,1
1806,34,25,9,13,13,13,11.00,10.50,2,0,0,0,1,1,1
1807,35,25,12,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1808,36,25,5,12,15,12,10.00,9.50,3,0,0,0,1,1,1
1809,37,25,7,13,15,13,11.00,10.50,0,0,0,0,1,1,1
1810,38,25,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1811,39,25,13,12,13,12,10.00,9.50,0,0,0,0,1,1,1
1812,40,25,8,13,18,13,11.00,10.50,2,0,0,0,1,1,1
1813,41,25,9,14,16,14,12.00,11.50,4,0,0,0,1,1,1
1814,42,25,12,12,16,12,10.00,9.50,4,0,0,0,1,1,1
1815,43,25,8,13,15,13,11.00,10.50,1,0,0,0,1,1,1
1816,44,25,9,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1817,45,25,14,12,16,12,10.00,9.50,1,0,0,0,1,1,1
1818,46,25,14,13,18,13,11.00,10.50,2,0,0,0,1,1,1
1819,47,25,16,14,18,14,12.00,11.50,1,0,0,0,1,1,1
1820,48,25,9,12,14,12,10.00,9.50,0,0,0,0,1,1,1
1821,49,25,9,13,13,13,11.00,10.50,0,0,0,0,1,1,1
1822,50,25,9,14,15,14,12.00,11.50,3,0,0,0,1,1,1
1823,51,25,13,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1824,52,25,8,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1825,4,26,11,13,13,13,11.00,10.50,2,0,0,0,1,1,1
1826,5,26,8,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1827,6,26,11,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1828,7,26,7,13,18,13,11.00,10.50,2,0,0,0,1,1,1
1829,8,26,10,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1830,9,26,12,12,17,12,10.00,9.50,2,0,0,0,1,1,1
1831,10,26,11,13,18,13,11.00,10.50,1,0,0,0,1,1,1
1832,11,26,16,14,18,14,12.00,11.50,1,0,0,0,1,1,1
1833,12,26,6,12,16,12,10.00,9.50,0,0,0,0,1,1,1
1834,13,26,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1835,14,26,8,14,19,14,12.00,11.50,3,0,0,0,1,1,1
1836,15,26,9,12,16,12,10.00,9.50,3,0,0,0,1,1,1
1837,16,26,10,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1838,17,26,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1839,18,26,6,12,16,12,10.00,9.50,1,0,0,0,1,1,1
1840,19,26,12,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1841,20,26,10,14,17,14,12.00,11.50,4,0,0,0,1,1,1
1842,21,26,7,12,16,12,10.00,9.50,4,0,0,0,1,1,1
1843,22,26,7,13,15,13,11.00,10.50,0,0,0,0,1,1,1
1844,23,26,15,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1845,24,26,8,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1846,25,26,14,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1847,26,26,13,14,17,14,12.00,11.50,0,0,0,0,1,1,1
1848,28,26,16,13,13,13,11.00,10.50,1,0,0,0,1,1,1
1849,29,26,9,14,17,14,12.00,11.50,1,0,0,0,1,1,1
1850,30,26,9,12,17,12,10.00,9.50,3,0,0,0,1,1,1
1851,31,26,14,13,18,13,11.00,10.50,3,0,0,0,1,1,1
1852,32,26,15,14,18,14,12.00,11.50,2,0,0,0,1,1,1
1853,33,26,6,12,15,12,10.00,9.50,2,0,0,0,1,1,1
1854,34,26,16,13,17,13,11.00,10.50,2,0,0,0,1,1,1
1855,35,26,8,14,15,14,12.00,11.50,4,0,0,0,1,1,1
1856,36,26,5,12,16,12,10.00,9.50,2,0,0,0,1,1,1
1857,37,26,7,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1858,38,26,15,14,15,14,12.00,11.50,4,0,0,0,1,1,1
1859,39,26,14,12,16,12,10.00,9.50,0,0,0,0,1,1,1
1860,40,26,10,13,13,13,11.00,10.50,4,0,0,0,1,1,1
1861,41,26,9,14,18,14,12.00,11.50,4,0,0,0,1,1,1
1862,42,26,8,12,13,12,10.00,9.50,4,0,0,0,1,1,1
1863,43,26,12,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1864,44,26,15,14,17,14,12.00,11.50,2,0,0,0,1,1,1
1865,45,26,14,12,16,12,10.00,9.50,1,0,0,0,1,1,1
1866,46,26,14,13,17,13,11.00,10.50,2,0,0,0,1,1,1
1867,47,26,8,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1868,48,26,15,12,16,12,10.00,9.50,2,0,0,0,1,1,1
1869,49,26,14,13,13,13,11.00,10.50,4,0,0,0,1,1,1
1870,50,26,14,14,16,14,12.00,11.50,0,0,0,0,1,1,1
1871,51,26,12,12,15,12,10.00,9.50,1,0,0,0,1,1,1
1872,52,26,10,13,13,13,11.00,10.50,2,0,0,0,1,1,1
1873,4,27,13,13,17,13,11.00,10.50,0,0,0,0,1,1,1
1874,5,27,8,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1875,6,27,10,12,17,12,10.00,9.50,2,0,0,0,1,1,1
1876,7,27,9,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1877,8,27,10,14,17,14,12.00,11.50,3,0,0,0,1,1,1
1878,9,27,9,12,13,12,10.00,9.50,3,0,0,0,1,1,1
1879,10,27,10,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1880,11,27,10,14,14,14,12.00,11.50,1,0,0,0,1,1,1
1881,12,27,6,12,12,12,10.00,9.50,1,0,0,0,1,1,1
1882,13,27,9,13,15,13,11.00,10.50,3,0,0,0,1,1,1
1883,14,27,11,14,19,14,12.00,11.50,1,0,0,0,1,1,1
1884,15,27,14,12,13,12,10.00,9.50,1,0,0,0,1,1,1
1885,16,27,10,13,17,13,11.00,10.50,2,0,0,0,1,1,1
1886,17,27,13,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1887,18,27,5,12,12,12,10.00,9.50,2,0,0,0,1,1,1
1888,19,27,9,13,15,13,11.00,10.50,3,0,0,0,1,1,1
1889,20,27,17,14,17,14,12.00,11.50,3,0,0,0,1,1,1
1890,21,27,7,12,13,12,10.00,9.50,1,0,0,0,1,1,1
1891,22,27,14,13,16,13,11.00,10.50,4,0,0,0,1,1,1
1892,23,27,13,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1893,24,27,10,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1894,25,27,11,13,17,13,11.00,10.50,1,0,0,0,1,1,1
1895,26,27,12,14,18,14,12.00,11.50,2,0,0,0,1,1,1
1896,28,27,10,13,14,13,11.00,10.50,0,0,0,0,1,1,1
1897,29,27,17,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1898,30,27,5,12,15,12,10.00,9.50,3,0,0,0,1,1,1
1899,31,27,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1900,32,27,14,14,15,14,12.00,11.50,3,0,0,0,1,1,1
1901,33,27,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
1902,34,27,16,13,15,13,11.00,10.50,3,0,0,0,1,1,1
1903,35,27,16,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1904,36,27,14,12,15,12,10.00,9.50,2,0,0,0,1,1,1
1905,37,27,11,13,14,13,11.00,10.50,1,0,0,0,1,1,1
1906,38,27,13,14,19,14,12.00,11.50,4,0,0,0,1,1,1
1907,39,27,14,12,12,12,10.00,9.50,1,0,0,0,1,1,1
1908,40,27,14,13,16,13,11.00,10.50,1,0,0,0,1,1,1
1909,41,27,10,14,17,14,12.00,11.50,3,0,0,0,1,1,1
1910,42,27,9,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1911,43,27,14,13,14,13,11.00,10.50,1,0,0,0,1,1,1
1912,44,27,7,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1913,45,27,10,12,15,12,10.00,9.50,1,0,0,0,1,1,1
1914,46,27,14,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1915,47,27,10,14,14,14,12.00,11.50,1,0,0,0,1,1,1
1916,48,27,13,12,16,12,10.00,9.50,2,0,0,0,1,1,1
1917,49,27,13,13,18,13,11.00,10.50,0,0,0,0,1,1,1
1918,50,27,15,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1919,51,27,13,12,13,12,10.00,9.50,3,0,0,0,1,1,1
1920,52,27,14,13,16,13,11.00,10.50,2,0,0,0,1,1,1
1921,4,28,13,13,15,13,11.00,10.50,2,0,0,0,1,1,1
1922,5,28,10,14,18,14,12.00,11.50,3,0,0,0,1,1,1
1923,6,28,14,12,12,12,10.00,9.50,2,0,0,0,1,1,1
1924,7,28,12,13,14,13,11.00,10.50,3,0,0,0,1,1,1
1925,8,28,10,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1926,9,28,11,12,15,12,10.00,9.50,3,0,0,0,1,1,1
1927,10,28,15,13,14,13,11.00,10.50,3,0,0,0,1,1,1
1928,11,28,16,14,17,14,12.00,11.50,1,0,0,0,1,1,1
1929,12,28,14,12,15,12,10.00,9.50,0,0,0,0,1,1,1
1930,13,28,11,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1931,14,28,7,14,14,14,12.00,11.50,2,0,0,0,1,1,1
1932,15,28,6,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1933,16,28,15,13,15,13,11.00,10.50,1,0,0,0,1,1,1
1934,17,28,8,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1935,18,28,15,12,13,12,10.00,9.50,1,0,0,0,1,1,1
1936,19,28,7,13,13,13,11.00,10.50,2,0,0,0,1,1,1
1937,20,28,9,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1938,21,28,9,12,14,12,10.00,9.50,4,0,0,0,1,1,1
1939,22,28,11,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1940,23,28,9,14,16,14,12.00,11.50,4,0,0,0,1,1,1
1941,24,28,14,12,13,12,10.00,9.50,2,0,0,0,1,1,1
1942,25,28,13,13,18,13,11.00,10.50,1,0,0,0,1,1,1
1943,26,28,8,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1944,28,28,9,13,14,13,11.00,10.50,3,0,0,0,1,1,1
1945,29,28,10,14,19,14,12.00,11.50,3,0,0,0,1,1,1
1946,30,28,13,12,15,12,10.00,9.50,3,0,0,0,1,1,1
1947,31,28,10,13,14,13,11.00,10.50,3,0,0,0,1,1,1
1948,32,28,14,14,16,14,12.00,11.50,1,0,0,0,1,1,1
1949,33,28,13,12,14,12,10.00,9.50,2,0,0,0,1,1,1
1950,34,28,13,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1951,35,28,16,14,15,14,12.00,11.50,4,0,0,0,1,1,1
1952,36,28,7,12,15,12,10.00,9.50,1,0,0,0,1,1,1
1953,37,28,14,13,17,13,11.00,10.50,0,0,0,0,1,1,1
1954,38,28,12,14,17,14,12.00,11.50,1,0,0,0,1,1,1
1955,39,28,7,12,13,12,10.00,9.50,0,0,0,0,1,1,1
1956,40,28,12,13,16,13,11.00,10.50,3,0,0,0,1,1,1
1957,41,28,7,14,15,14,12.00,11.50,1,0,0,0,1,1,1
1958,42,28,8,12,12,12,10.00,9.50,2,0,0,0,1,1,1
1959,43,28,14,13,16,13,11.00,10.50,0,0,0,0,1,1,1
1960,44,28,9,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1961,45,28,6,12,15,12,10.00,9.50,4,0,0,0,1,1,1
1962,46,28,7,13,15,13,11.00,10.50,4,0,0,0,1,1,1
1963,47,28,12,14,14,14,12.00,11.50,1,0,0,0,1,1,1
1964,48,28,6,12,16,12,10.00,9.50,4,0,0,0,1,1,1
1965,49,28,11,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1966,50,28,13,14,15,14,12.00,11.50,3,0,0,0,1,1,1
1967,51,28,10,12,14,12,10.00,9.50,3,0,0,0,1,1,1
1968,52,28,11,13,18,13,11.00,10.50,3,0,0,0,1,1,1
1969,4,29,14,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1970,5,29,17,14,15,14,12.00,11.50,2,0,0,0,1,1,1
1971,6,29,7,12,13,12,10.00,9.50,3,0,0,0,1,1,1
1972,7,29,16,13,15,13,11.00,10.50,1,0,0,0,1,1,1
1973,8,29,9,14,19,14,12.00,11.50,2,0,0,0,1,1,1
1974,9,29,13,12,17,12,10.00,9.50,1,0,0,0,1,1,1
1975,10,29,9,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1976,11,29,10,14,17,14,12.00,11.50,4,0,0,0,1,1,1
1977,12,29,12,12,16,12,10.00,9.50,3,0,0,0,1,1,1
1978,13,29,16,13,15,13,11.00,10.50,2,0,0,0,1,1,1
1979,14,29,15,14,17,14,12.00,11.50,4,0,0,0,1,1,1
1980,15,29,6,12,17,12,10.00,9.50,3,0,0,0,1,1,1
1981,16,29,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1982,17,29,16,14,18,14,12.00,11.50,1,0,0,0,1,1,1
1983,18,29,10,12,14,12,10.00,9.50,2,0,0,0,1,1,1
1984,19,29,8,13,13,13,11.00,10.50,3,0,0,0,1,1,1
1985,20,29,7,14,14,14,12.00,11.50,4,0,0,0,1,1,1
1986,21,29,6,12,12,12,10.00,9.50,1,0,0,0,1,1,1
1987,22,29,15,13,18,13,11.00,10.50,3,0,0,0,1,1,1
1988,23,29,10,14,15,14,12.00,11.50,0,0,0,0,1,1,1
1989,24,29,5,12,13,12,10.00,9.50,3,0,0,0,1,1,1
1990,25,29,8,13,14,13,11.00,10.50,2,0,0,0,1,1,1
1991,26,29,9,14,16,14,12.00,11.50,3,0,0,0,1,1,1
1992,28,29,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
1993,29,29,9,14,16,14,12.00,11.50,2,0,0,0,1,1,1
1994,30,29,11,12,13,12,10.00,9.50,1,0,0,0,1,1,1
1995,31,29,13,13,17,13,11.00,10.50,4,0,0,0,1,1,1
1996,32,29,9,14,17,14,12.00,11.50,0,0,0,0,1,1,1
1997,33,29,8,12,14,12,10.00,9.50,2,0,0,0,1,1,1
1998,34,29,7,13,16,13,11.00,10.50,1,0,0,0,1,1,1
1999,35,29,16,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2000,36,29,14,12,14,12,10.00,9.50,3,0,0,0,1,1,1
2001,37,29,14,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2002,38,29,15,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2003,39,29,15,12,16,12,10.00,9.50,1,0,0,0,1,1,1
2004,40,29,15,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2005,41,29,11,14,19,14,12.00,11.50,2,0,0,0,1,1,1
2006,42,29,11,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2007,43,29,7,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2008,44,29,10,14,16,14,12.00,11.50,2,0,0,0,1,1,1
2009,45,29,8,12,13,12,10.00,9.50,4,0,0,0,1,1,1
2010,46,29,16,13,16,13,11.00,10.50,3,0,0,0,1,1,1
2011,47,29,13,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2012,48,29,12,12,16,12,10.00,9.50,2,0,0,0,1,1,1
2013,49,29,9,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2014,50,29,12,14,14,14,12.00,11.50,2,0,0,0,1,1,1
2015,51,29,14,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2016,52,29,14,13,18,13,11.00,10.50,1,0,0,0,1,1,1
2017,4,30,7,13,16,13,11.00,10.50,1,0,0,0,1,1,1
2018,5,30,7,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2019,6,30,15,12,17,12,10.00,9.50,4,0,0,0,1,1,1
2020,7,30,11,13,17,13,11.00,10.50,4,0,0,0,1,1,1
2021,8,30,12,14,15,14,12.00,11.50,1,0,0,0,1,1,1
2022,9,30,13,12,16,12,10.00,9.50,2,0,0,0,1,1,1
2023,10,30,11,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2024,11,30,15,14,17,14,12.00,11.50,3,0,0,0,1,1,1
2025,12,30,6,12,16,12,10.00,9.50,3,0,0,0,1,1,1
2026,13,30,10,13,18,13,11.00,10.50,1,0,0,0,1,1,1
2027,14,30,7,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2028,15,30,14,12,15,12,10.00,9.50,1,0,0,0,1,1,1
2029,16,30,15,13,13,13,11.00,10.50,1,0,0,0,1,1,1
2030,17,30,8,14,18,14,12.00,11.50,1,0,0,0,1,1,1
2031,18,30,10,12,15,12,10.00,9.50,1,0,0,0,1,1,1
2032,19,30,15,13,17,13,11.00,10.50,3,0,0,0,1,1,1
2033,20,30,14,14,18,14,12.00,11.50,0,0,0,0,1,1,1
2034,21,30,9,12,17,12,10.00,9.50,2,0,0,0,1,1,1
2035,22,30,10,13,16,13,11.00,10.50,4,0,0,0,1,1,1
2036,23,30,14,14,18,14,12.00,11.50,0,0,0,0,1,1,1
2037,24,30,6,12,12,12,10.00,9.50,3,0,0,0,1,1,1
2038,25,30,10,13,15,13,11.00,10.50,0,0,0,0,1,1,1
2039,26,30,10,14,18,14,12.00,11.50,3,0,0,0,1,1,1
2040,28,30,12,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2041,29,30,15,14,17,14,12.00,11.50,1,0,0,0,1,1,1
2042,30,30,12,12,12,12,10.00,9.50,1,0,0,0,1,1,1
2043,31,30,15,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2044,32,30,16,14,15,14,12.00,11.50,0,0,0,0,1,1,1
2045,33,30,12,12,13,12,10.00,9.50,0,0,0,0,1,1,1
2046,34,30,14,13,17,13,11.00,10.50,3,0,0,0,1,1,1
2047,35,30,13,14,15,14,12.00,11.50,3,0,0,0,1,1,1
2048,36,30,13,12,14,12,10.00,9.50,4,0,0,0,1,1,1
2049,37,30,13,13,15,13,11.00,10.50,3,0,0,0,1,1,1
2050,38,30,9,14,19,14,12.00,11.50,3,0,0,0,1,1,1
2051,39,30,8,12,14,12,10.00,9.50,1,0,0,0,1,1,1
2052,40,30,12,13,16,13,11.00,10.50,4,0,0,0,1,1,1
2053,41,30,13,14,16,14,12.00,11.50,3,0,0,0,1,1,1
2054,42,30,14,12,15,12,10.00,9.50,3,0,0,0,1,1,1
2055,43,30,14,13,13,13,11.00,10.50,3,0,0,0,1,1,1
2056,44,30,11,14,15,14,12.00,11.50,0,0,0,0,1,1,1
2057,45,30,13,12,14,12,10.00,9.50,2,0,0,0,1,1,1
2058,46,30,16,13,15,13,11.00,10.50,1,0,0,0,1,1,1
2059,47,30,17,14,17,14,12.00,11.50,4,0,0,0,1,1,1
2060,48,30,7,12,12,12,10.00,9.50,2,0,0,0,1,1,1
2061,49,30,14,13,15,13,11.00,10.50,2,0,0,0,1,1,1
2062,50,30,13,14,17,14,12.00,11.50,0,0,0,0,1,1,1
2063,51,30,13,12,14,12,10.00,9.50,1,0,0,0,1,1,1
2064,52,30,14,13,16,13,11.00,10.50,2,0,0,0,1,1,1
2065,4,31,6,13,17,13,11.00,10.50,2,0,0,0,1,1,1
2066,5,31,16,14,14,14,12.00,11.50,3,0,0,0,1,1,1
2067,6,31,14,12,12,12,10.00,9.50,1,0,0,0,1,1,1
2068,7,31,15,13,13,13,11.00,10.50,1,0,0,0,1,1,1
2069,8,31,9,14,19,14,12.00,11.50,1,0,0,0,1,1,1
2070,9,31,15,12,17,12,10.00,9.50,0,0,0,0,1,1,1
2071,10,31,16,13,14,13,11.00,10.50,1,0,0,0,1,1,1
